screenshot_path,domain,hash_id,is_phishing
data/raw\screenshots\phishing\www.5510055.vip_0a30061a.png,www.5510055.vip,0a30061a,1
data/raw\screenshots\legit\www.overleaf.com_32e04b5c.png,www.overleaf.com,32e04b5c,0
data/raw\screenshots\legit\www.here.com_f366225a.png,www.here.com,f366225a,0
data/raw\screenshots\legit\www.xiaoyi.com_797be914.png,www.xiaoyi.com,797be914,0
data/raw\screenshots\phishing\www-rolblox.com_d891034f.png,www-rolblox.com,d891034f,1
data/raw\screenshots\legit\www.ford.com_b96a75ab.png,www.ford.com,b96a75ab,0
data/raw\screenshots\legit\www.immobilienscout24.de_5196c584.png,www.immobilienscout24.de,5196c584,0
data/raw\screenshots\legit\www.ghostery.com_9b6b44a3.png,www.ghostery.com,9b6b44a3,0
data/raw\screenshots\phishing\511533111.com_acc9f044.png,511533111.com,acc9f044,1
data/raw\screenshots\phishing\bet365365.bet_ebfe6c78.png,bet365365.bet,ebfe6c78,1
data/raw\screenshots\phishing\77260ba.com_f8e5122e.png,77260ba.com,f8e5122e,1
data/raw\screenshots\legit\www.edweek.org_05f69eb5.png,www.edweek.org,05f69eb5,0
data/raw\screenshots\legit\youradchoices.com_e69b82af.png,youradchoices.com,e69b82af,0
data/raw\screenshots\legit\www.extra.cz_48fe980f.png,www.extra.cz,48fe980f,0
data/raw\screenshots\phishing\8669595.com_12c0a692.png,8669595.com,12c0a692,1
data/raw\screenshots\phishing\telegramfg.cc_4961d3bc.png,telegramfg.cc,4961d3bc,1
data/raw\screenshots\legit\www.mit.edu_615185c1.png,www.mit.edu,615185c1,0
data/raw\screenshots\phishing\www.551006l.cc_9a1c829c.png,www.551006l.cc,9a1c829c,1
data/raw\screenshots\phishing\jikemv.com_b61d5d2f.png,jikemv.com,b61d5d2f,1
data/raw\screenshots\legit\www.ctrip.com_931ba0ed.png,www.ctrip.com,931ba0ed,0
data/raw\screenshots\legit\dawn.com_8eec6dd8.png,dawn.com,8eec6dd8,0
data/raw\screenshots\legit\www.yospace.com_ecd11b5a.png,www.yospace.com,ecd11b5a,0
data/raw\screenshots\legit\www.freegames.com_31b46cd6.png,www.freegames.com,31b46cd6,0
data/raw\screenshots\phishing\bancosfinanzas.com_2e9e0e7d.png,bancosfinanzas.com,2e9e0e7d,1
data/raw\screenshots\legit\www.lululemon.com_02791d1d.png,www.lululemon.com,02791d1d,0
data/raw\screenshots\legit\www.serviporno.com_5b463b93.png,www.serviporno.com,5b463b93,0
data/raw\screenshots\phishing\rrpostoffice.com_0daa5a7a.png,rrpostoffice.com,0daa5a7a,1
data/raw\screenshots\phishing\unlock.centre-help-pages.cloud_121a8a34.png,unlock.centre-help-pages.cloud,121a8a34,1
data/raw\screenshots\phishing\macu.cupolicypro.com_7c7176f1.png,macu.cupolicypro.com,7c7176f1,1
data/raw\screenshots\legit\www.spamhaus.org_23140af0.png,www.spamhaus.org,23140af0,0
data/raw\screenshots\phishing\rasche-einnahmen.com_16c31350.png,rasche-einnahmen.com,16c31350,1
data/raw\screenshots\legit\www2.ppomppu.co.kr_771f638e.png,www2.ppomppu.co.kr,771f638e,0
data/raw\screenshots\legit\kde.org_0e23b36a.png,kde.org,0e23b36a,0
data/raw\screenshots\legit\ww1.123moviesfree.net_4d648f6b.png,ww1.123moviesfree.net,4d648f6b,0
data/raw\screenshots\legit\www.outlookindia.com_f65dce9e.png,www.outlookindia.com,f65dce9e,0
data/raw\screenshots\legit\www.sexvid.xxx_f0d17c00.png,www.sexvid.xxx,f0d17c00,0
data/raw\screenshots\legit\www.360.cn_ecf299ba.png,www.360.cn,ecf299ba,0
data/raw\screenshots\legit\www.myfitnesspal.com_0400008d.png,www.myfitnesspal.com,0400008d,0
data/raw\screenshots\phishing\www.060d.com_0e7c450e.png,www.060d.com,0e7c450e,1
data/raw\screenshots\phishing\amazon8828.net_14462693.png,amazon8828.net,14462693,1
data/raw\screenshots\legit\www.youporn.com_329a4ee4.png,www.youporn.com,329a4ee4,0
data/raw\screenshots\legit\www.health.com_5e399333.png,www.health.com,5e399333,0
data/raw\screenshots\phishing\www.ebays.top_25dcb6fa.png,www.ebays.top,25dcb6fa,1
data/raw\screenshots\legit\WWW.GOOGLE.ES_790acb2e.png,WWW.GOOGLE.ES,790acb2e,0
data/raw\screenshots\legit\www.tv-asahi.co.jp_a90276a5.png,www.tv-asahi.co.jp,a90276a5,0
data/raw\screenshots\phishing\qrcodes.at_5aba4392.png,qrcodes.at,5aba4392,1
data/raw\screenshots\legit\www.leadsquared.com_792f6f52.png,www.leadsquared.com,792f6f52,0
data/raw\screenshots\legit\www.impots.gouv.fr_0db0d105.png,www.impots.gouv.fr,0db0d105,0
data/raw\screenshots\legit\deepai.org_611fdd7d.png,deepai.org,611fdd7d,0
data/raw\screenshots\legit\www.phpmyadmin.net_307218aa.png,www.phpmyadmin.net,307218aa,0
data/raw\screenshots\phishing\workdrive.zoho.com_c7043db1.png,workdrive.zoho.com,c7043db1,1
data/raw\screenshots\phishing\rplg.co_c4081bcb.png,rplg.co,c4081bcb,1
data/raw\screenshots\legit\www.afr.com_5ae4ef80.png,www.afr.com,5ae4ef80,0
data/raw\screenshots\legit\www.digg.com_c1a4a31a.png,www.digg.com,c1a4a31a,0
data/raw\screenshots\phishing\0371saibo.com_e9bf4948.png,0371saibo.com,e9bf4948,1
data/raw\screenshots\legit\ya.ru_1b556b44.png,ya.ru,1b556b44,0
data/raw\screenshots\legit\www.thebalancemoney.com_10e1da50.png,www.thebalancemoney.com,10e1da50,0
data/raw\screenshots\legit\www.net-a-porter.com_0880fb4a.png,www.net-a-porter.com,0880fb4a,0
data/raw\screenshots\legit\jra.jp_7ab729f8.png,jra.jp,7ab729f8,0
data/raw\screenshots\legit\farpost.ru_5f8b8fec.png,farpost.ru,5f8b8fec,0
data/raw\screenshots\legit\xxxvideo.best_66c6d125.png,xxxvideo.best,66c6d125,0
data/raw\screenshots\legit\battwo.com_2e3a2fcd.png,battwo.com,2e3a2fcd,0
data/raw\screenshots\legit\www.yandex.ru_f845599b.png,www.yandex.ru,f845599b,0
data/raw\screenshots\legit\mapbox.com_a00043b2.png,mapbox.com,a00043b2,0
data/raw\screenshots\phishing\mylocker-choisir.net_72bedd2b.png,mylocker-choisir.net,72bedd2b,1
data/raw\screenshots\legit\vuejs.org_497a08a2.png,vuejs.org,497a08a2,0
data/raw\screenshots\legit\prodoctorov.ru_1f5ddde5.png,prodoctorov.ru,1f5ddde5,0
data/raw\screenshots\legit\www.anshinnavi.auone.jp_715c5b35.png,www.anshinnavi.auone.jp,715c5b35,0
data/raw\screenshots\phishing\tiny.cc_958a701c.png,tiny.cc,958a701c,1
data/raw\screenshots\legit\ww1.123moviesfree.net_06484e23.png,ww1.123moviesfree.net,06484e23,0
data/raw\screenshots\legit\www.google.com.ag_a8d14eb1.png,www.google.com.ag,a8d14eb1,0
data/raw\screenshots\phishing\nna.pasivenwi.ru_26513fc9.png,nna.pasivenwi.ru,26513fc9,1
data/raw\screenshots\phishing\65368aa.vip_e84b2023.png,65368aa.vip,e84b2023,1
data/raw\screenshots\phishing\20970518.com_182d8663.png,20970518.com,182d8663,1
data/raw\screenshots\phishing\maxpurge.digital_db884400.png,maxpurge.digital,db884400,1
data/raw\screenshots\legit\www.hhs.gov_b0a92e5c.png,www.hhs.gov,b0a92e5c,0
data/raw\screenshots\phishing\5610gg.com_0c433f4e.png,5610gg.com,0c433f4e,1
data/raw\screenshots\phishing\fujianzhiyuntong.com_5d71ffef.png,fujianzhiyuntong.com,5d71ffef,1
data/raw\screenshots\legit\www.drift.com_e4d43494.png,www.drift.com,e4d43494,0
data/raw\screenshots\legit\cafebazaar.ir_45a4cd1b.png,cafebazaar.ir,45a4cd1b,0
data/raw\screenshots\legit\ads.sisal.it_75a75c27.png,ads.sisal.it,75a75c27,0
data/raw\screenshots\phishing\7365vip99.com_c9ebbe89.png,7365vip99.com,c9ebbe89,1
data/raw\screenshots\legit\zenodo.org_0fed3b09.png,zenodo.org,0fed3b09,0
data/raw\screenshots\legit\www.cwi.nl_47fb493d.png,www.cwi.nl,47fb493d,0
data/raw\screenshots\legit\vuejs.org_c735994a.png,vuejs.org,c735994a,0
data/raw\screenshots\legit\inwporn.com_1f14fbd1.png,inwporn.com,1f14fbd1,0
data/raw\screenshots\legit\www.mos.ru_79bb4366.png,www.mos.ru,79bb4366,0
data/raw\screenshots\legit\letsencrypt.org_93d78978.png,letsencrypt.org,93d78978,0
data/raw\screenshots\legit\www.outbrain.com_aed266e3.png,www.outbrain.com,aed266e3,0
data/raw\screenshots\phishing\1111365wz.cc_f6b30e71.png,1111365wz.cc,f6b30e71,1
data/raw\screenshots\legit\www.sketchup.com_0dff0691.png,www.sketchup.com,0dff0691,0
data/raw\screenshots\legit\t.me_593e32ae.png,t.me,593e32ae,0
data/raw\screenshots\phishing\www.6868bbin.com_14514175.png,www.6868bbin.com,14514175,1
data/raw\screenshots\legit\www.kurir.rs_396aa1d3.png,www.kurir.rs,396aa1d3,0
data/raw\screenshots\phishing\wheresthepaper.org_53423673.png,wheresthepaper.org,53423673,1
data/raw\screenshots\legit\push.adtarget.com.tr_51e9ee70.png,push.adtarget.com.tr,51e9ee70,0
data/raw\screenshots\phishing\vip70287.com_6a5d15cd.png,vip70287.com,6a5d15cd,1
data/raw\screenshots\legit\www.ya.ru_eba4b013.png,www.ya.ru,eba4b013,0
data/raw\screenshots\phishing\bitcbatl-eform.net_caf15d7e.png,bitcbatl-eform.net,caf15d7e,1
data/raw\screenshots\phishing\wk3.safecnc.top_9b6e3d4b.png,wk3.safecnc.top,9b6e3d4b,1
data/raw\screenshots\phishing\mail-support.mos.ap-southeast-2.sufybkt.com_eb53591d.png,mail-support.mos.ap-southeast-2.sufybkt.com,eb53591d,1
data/raw\screenshots\legit\www.businessweek.com_d7ac2380.png,www.businessweek.com,d7ac2380,0
data/raw\screenshots\phishing\zovkphgl.link_79efe047.png,zovkphgl.link,79efe047,1
data/raw\screenshots\legit\www.pornohirsch.net_2309c4d2.png,www.pornohirsch.net,2309c4d2,0
data/raw\screenshots\legit\pavietnam.vn_ebc5b5bb.png,pavietnam.vn,ebc5b5bb,0
data/raw\screenshots\legit\www.wholefoodsmarket.com_dc6f885d.png,www.wholefoodsmarket.com,dc6f885d,0
data/raw\screenshots\legit\jra.jp_8be55959.png,jra.jp,8be55959,0
data/raw\screenshots\legit\hackaday.com_cea75983.png,hackaday.com,cea75983,0
data/raw\screenshots\phishing\recovery.info-meta-noreply.com_e47d7c20.png,recovery.info-meta-noreply.com,e47d7c20,1
data/raw\screenshots\legit\www.learncbse.in_a7ac2344.png,www.learncbse.in,a7ac2344,0
data/raw\screenshots\legit\www.adskeeper.com_8a4dca17.png,www.adskeeper.com,8a4dca17,0
data/raw\screenshots\legit\www.jstor.org_71fc2185.png,www.jstor.org,71fc2185,0
data/raw\screenshots\phishing\metacase2661.com_ba3dc588.png,metacase2661.com,ba3dc588,1
data/raw\screenshots\phishing\www.cdn196888888.com_28fe6eac.png,www.cdn196888888.com,28fe6eac,1
data/raw\screenshots\phishing\551003l.cc_4a3553f4.png,551003l.cc,4a3553f4,1
data/raw\screenshots\legit\www.futura-sciences.com_4e877fce.png,www.futura-sciences.com,4e877fce,0
data/raw\screenshots\phishing\imtokecan.im_aeda1bdf.png,imtokecan.im,aeda1bdf,1
data/raw\screenshots\legit\www.yotpo.com_42d2bcca.png,www.yotpo.com,42d2bcca,0
data/raw\screenshots\legit\www.youdao.com_945a6676.png,www.youdao.com,945a6676,0
data/raw\screenshots\phishing\imbrnoivpkx.wiki_79411e89.png,imbrnoivpkx.wiki,79411e89,1
data/raw\screenshots\phishing\repuestoscomara.cl_fa2fb179.png,repuestoscomara.cl,fa2fb179,1
data/raw\screenshots\phishing\365f77.com_306631fb.png,365f77.com,306631fb,1
data/raw\screenshots\legit\justhost.ru_4490bed7.png,justhost.ru,4490bed7,0
data/raw\screenshots\legit\archives.gov_a71630b1.png,archives.gov,a71630b1,0
data/raw\screenshots\legit\www.navitime.co.jp_26139437.png,www.navitime.co.jp,26139437,0
data/raw\screenshots\legit\www.dispatch.com_358e7143.png,www.dispatch.com,358e7143,0
data/raw\screenshots\phishing\ledger-live-com-upgrade.homebasegadget.com_f75fbf89.png,ledger-live-com-upgrade.homebasegadget.com,f75fbf89,1
data/raw\screenshots\phishing\m.renyi10.com_6808d9c0.png,m.renyi10.com,6808d9c0,1
data/raw\screenshots\phishing\www.xgroktokenz.top_6e714580.png,www.xgroktokenz.top,6e714580,1
data/raw\screenshots\phishing\hjte8ing-wjs666com-13099612171-wjs666.com_60b6c40d.png,hjte8ing-wjs666com-13099612171-wjs666.com,60b6c40d,1
data/raw\screenshots\legit\daily.wordreference.com_3ce20f8a.png,daily.wordreference.com,3ce20f8a,0
data/raw\screenshots\phishing\flowcode.com_73eb6ce4.png,flowcode.com,73eb6ce4,1
data/raw\screenshots\legit\www.sports.ru_bd7a11c6.png,www.sports.ru,bd7a11c6,0
data/raw\screenshots\legit\www.freegames.com_4e6f1c80.png,www.freegames.com,4e6f1c80,0
data/raw\screenshots\phishing\g551000.cc_7e58b21f.png,g551000.cc,7e58b21f,1
data/raw\screenshots\legit\www.navitime.co.jp_3c15339f.png,www.navitime.co.jp,3c15339f,0
data/raw\screenshots\legit\monday.com_cd58ef1b.png,monday.com,cd58ef1b,0
data/raw\screenshots\legit\adblockplus.org_e1e23be5.png,adblockplus.org,e1e23be5,0
data/raw\screenshots\legit\shop.thepioneerwoman.com_e410b4cd.png,shop.thepioneerwoman.com,e410b4cd,0
data/raw\screenshots\legit\www.google.com.ph_85fd2487.png,www.google.com.ph,85fd2487,0
data/raw\screenshots\legit\withgoogle.com_b4dbb9ec.png,withgoogle.com,b4dbb9ec,0
data/raw\screenshots\phishing\cc68b94d-d9d0-4a03-bf37-d58a3335e1ce.p.reviewstudio.com_fa617d9c.png,cc68b94d-d9d0-4a03-bf37-d58a3335e1ce.p.reviewstudio.com,fa617d9c,1
data/raw\screenshots\legit\healmate.jp_f1e98329.png,healmate.jp,f1e98329,0
data/raw\screenshots\legit\www.raiffeisen.ru_5b008092.png,www.raiffeisen.ru,5b008092,0
data/raw\screenshots\legit\aktuality.sk_dcb860a4.png,aktuality.sk,dcb860a4,0
data/raw\screenshots\legit\www.hhs.gov_45e112b5.png,www.hhs.gov,45e112b5,0
data/raw\screenshots\phishing\www.pagesweeper.com_a34dc893.png,www.pagesweeper.com,a34dc893,1
data/raw\screenshots\phishing\mocpallet.vn_8ac0e9b3.png,mocpallet.vn,8ac0e9b3,1
data/raw\screenshots\phishing\60000023.com_2d76b0e8.png,60000023.com,2d76b0e8,1
data/raw\screenshots\phishing\o9q4j.com_fda083d8.png,o9q4j.com,fda083d8,1
data/raw\screenshots\legit\www.proquest.com_2fef5975.png,www.proquest.com,2fef5975,0
data/raw\screenshots\phishing\bet365chile.net_2926027f.png,bet365chile.net,2926027f,1
data/raw\screenshots\phishing\rn12319.com_7ce93702.png,rn12319.com,7ce93702,1
data/raw\screenshots\legit\www.freegames.com_3101e0cf.png,www.freegames.com,3101e0cf,0
data/raw\screenshots\phishing\www.samsonmg.com_396d7a4f.png,www.samsonmg.com,396d7a4f,1
data/raw\screenshots\legit\www.indiatimes.com_f8ab455d.png,www.indiatimes.com,f8ab455d,0
data/raw\screenshots\legit\www.tucows.com_0219f1c9.png,www.tucows.com,0219f1c9,0
data/raw\screenshots\legit\itch.io_6ff7b006.png,itch.io,6ff7b006,0
data/raw\screenshots\phishing\www.esus-it.hu_1767eb3f.png,www.esus-it.hu,1767eb3f,1
data/raw\screenshots\legit\www.upmc.com_5f6d5208.png,www.upmc.com,5f6d5208,0
data/raw\screenshots\legit\www.joomla.org_4be78888.png,www.joomla.org,4be78888,0
data/raw\screenshots\phishing\messagerie-connexion-orange.clanweb.eu_600e174e.png,messagerie-connexion-orange.clanweb.eu,600e174e,1
data/raw\screenshots\phishing\track.redttd.com_838f86ec.png,track.redttd.com,838f86ec,1
data/raw\screenshots\legit\www.dmca.com_5d19c45e.png,www.dmca.com,5d19c45e,0
data/raw\screenshots\phishing\1l4yo.trk.elasticemail.com_f49c4215.png,1l4yo.trk.elasticemail.com,f49c4215,1
data/raw\screenshots\legit\www.consultant.ru_22e114dd.png,www.consultant.ru,22e114dd,0
data/raw\screenshots\phishing\renouvellement-dossier.site_8565215e.png,renouvellement-dossier.site,8565215e,1
data/raw\screenshots\legit\www.santander.com.br_6e6a4dd9.png,www.santander.com.br,6e6a4dd9,0
data/raw\screenshots\legit\www.mercadopago.com_db47c8f1.png,www.mercadopago.com,db47c8f1,0
data/raw\screenshots\legit\nianticlabs.com_443_786c5e8e.png,nianticlabs.com,443,0
data/raw\screenshots\legit\albumaty.com_2d5a23ec.png,albumaty.com,2d5a23ec,0
data/raw\screenshots\phishing\e-zongzhi.com_034ee26f.png,e-zongzhi.com,034ee26f,1
data/raw\screenshots\legit\www.carfax.com_c95969ae.png,www.carfax.com,c95969ae,0
data/raw\screenshots\phishing\7776958.com_c7993260.png,7776958.com,c7993260,1
data/raw\screenshots\legit\pikabu.ru_e2a01203.png,pikabu.ru,e2a01203,0
data/raw\screenshots\legit\www.tt1069.com_8a7920e2.png,www.tt1069.com,8a7920e2,0
data/raw\screenshots\phishing\8hcp75.com_471f7f79.png,8hcp75.com,471f7f79,1
data/raw\screenshots\legit\widgetable.net_52639cc0.png,widgetable.net,52639cc0,0
data/raw\screenshots\legit\www.phpmyadmin.net_76ba911d.png,www.phpmyadmin.net,76ba911d,0
data/raw\screenshots\phishing\k551007.cc_fd183262.png,k551007.cc,fd183262,1
data/raw\screenshots\phishing\mytdatasecureicu.app_a8d9cd5e.png,mytdatasecureicu.app,a8d9cd5e,1
data/raw\screenshots\legit\thaihubx.tv_64bc0d71.png,thaihubx.tv,64bc0d71,0
data/raw\screenshots\legit\www.mygov.in_92bee05d.png,www.mygov.in,92bee05d,0
data/raw\screenshots\phishing\dq0572.com_80d93099.png,dq0572.com,80d93099,1
data/raw\screenshots\phishing\telegramxy.cc_11838f09.png,telegramxy.cc,11838f09,1
data/raw\screenshots\legit\enn.monster.ie_0eac7016.png,enn.monster.ie,0eac7016,0
data/raw\screenshots\phishing\telegrrm.vip_a62e747e.png,telegrrm.vip,a62e747e,1
data/raw\screenshots\legit\www.sgnic.sg_28eca8b1.png,www.sgnic.sg,28eca8b1,0
data/raw\screenshots\phishing\551001p.cc_57c7e84c.png,551001p.cc,57c7e84c,1
data/raw\screenshots\phishing\hulizenmnj.com_d01f8fb6.png,hulizenmnj.com,d01f8fb6,1
data/raw\screenshots\legit\counterpane.com_76442f40.png,counterpane.com,76442f40,0
data/raw\screenshots\phishing\m25.gdicwins.com_20c7df0d.png,m25.gdicwins.com,20c7df0d,1
data/raw\screenshots\legit\stripchat.com_97287739.png,stripchat.com,97287739,0
data/raw\screenshots\phishing\allegrolokalnie.891244v.shop_02a52270.png,allegrolokalnie.891244v.shop,02a52270,1
data/raw\screenshots\legit\www.clickagy.com_ccd0c8af.png,www.clickagy.com,ccd0c8af,0
data/raw\screenshots\legit\dropmms.com_07b00b37.png,dropmms.com,07b00b37,0
data/raw\screenshots\phishing\spotiapkmod.com_c359dea8.png,spotiapkmod.com,c359dea8,1
data/raw\screenshots\legit\xkcd.com_8fb6a940.png,xkcd.com,8fb6a940,0
data/raw\screenshots\phishing\vhhczqvfgp.top_cee40324.png,vhhczqvfgp.top,cee40324,1
data/raw\screenshots\phishing\365.qwe123-asd456-zxc789.chinautozone.com_0bb745e3.png,365.qwe123-asd456-zxc789.chinautozone.com,0bb745e3,1
data/raw\screenshots\phishing\551004j.cc_f44b6252.png,551004j.cc,f44b6252,1
data/raw\screenshots\phishing\cb-new-notif.top_e50f9b52.png,cb-new-notif.top,e50f9b52,1
data/raw\screenshots\legit\www.serverwatch.com_70483db5.png,www.serverwatch.com,70483db5,0
data/raw\screenshots\phishing\locker-monrelais.com_b3a0591f.png,locker-monrelais.com,b3a0591f,1
data/raw\screenshots\phishing\551002k.cc_ee236a52.png,551002k.cc,ee236a52,1
